"time" "obs"
"16610" 1990.88598744292 0.689
"16611" 1990.88605974125 1.07
"16612" 1990.88607305936 1.16
"16613" 1990.88624619482 1.16
"16614" 1990.88630707763 1.07
"16615" 1990.88647260274 0.689
"16616" 1990.88689878234 0.78
"16617" 1990.88693112633 0.838
"16618" 1990.88767313546 1.16
"16619" 1990.8886434551 1.15
"16620" 1990.88870053272 1.46
"16621" 1990.88894977169 1.4
"16622" 1990.88903158295 1.06
"16623" 1990.88957382040 1.11
"16624" 1990.88965943683 1.24
"16625" 1990.88973554033 1.61
"16626" 1990.88993531202 1.55
"16627" 1990.88999429224 1.33
"16628" 1990.89032534247 1.4
"16629" 1990.89037480974 1.74
"16630" 1990.89066019787 1.73
"16631" 1990.89072488584 1.6
"16632" 1990.89138318113 1.66
"16633" 1990.89167617960 1.92
"16634" 1990.89183789954 1.85
"16635" 1990.89190639269 1.6
"16636" 1990.89224885845 1.49
"16637" 1990.89235159817 1.81
"16638" 1990.89241057839 1.54
"16639" 1990.89247526636 1.54
"16640" 1990.8925608828 1.75
"16641" 1990.89265601218 1.48
"16642" 1990.89341894977 1.73
"16643" 1990.89411149163 1.85
"16644" 1990.89413051750 2.01
"16645" 1990.89419710807 2.08
"16646" 1990.89463470320 1.6
"16647" 1990.89489155251 1.66
"16648" 1990.89492009132 1.92
"16649" 1990.89511225266 1.85
"16650" 1990.89513888889 1.69
"16651" 1990.89518835616 1.64
"16652" 1990.89521499239 1.89
"16653" 1990.89535197869 1.85
"16654" 1990.89544330289 1.6
"16655" 1990.89604642314 1.85
"16656" 1990.89650875190 2.16
"16657" 1990.89683219178 2.56
"16658" 1990.89688165906 2.99
"16659" 1990.89793949772 2.33
"16660" 1990.89800799087 2.11
"16661" 1990.89863013699 2.21
"16662" 1990.89953386606 2.15
"16663" 1990.89959094368 2.33
"16664" 1990.89963660578 2.11
"16665" 1990.90009512938 1.98
"16666" 1990.90148401826 2.07
"16667" 1990.90169140030 2.2
"16668" 1990.90206430746 2.28
"16669" 1990.90210045662 2.5
"16670" 1990.90229261796 3.93
"16671" 1990.90240677321 4.26
"16672" 1990.90263508371 4.07
"16673" 1990.90437785388 3.22
"16674" 1990.90479452055 3.3
"16675" 1990.90508181126 3.11
"16676" 1990.90573630137 2.95
"16677" 1990.90731735160 2.41
"16678" 1990.90775304414 2.32
"16679" 1990.90860920852 2.11
"16680" 1990.91160388128 1.75
"16681" 1990.91164383562 2.03
"16682" 1990.91206240487 1.73
"16683" 1990.91210045662 1.54
"16684" 1990.91251902588 1.51
"16685" 1990.91252853881 1.6
"16686" 1990.91327054795 1.57
"16687" 1990.91329718417 1.81
"16688" 1990.91336567732 1.88
"16689" 1990.91337519026 1.81
"16690" 1990.91369863014 1.64
"16691" 1990.91375570776 1.39
"16692" 1990.91418188737 1.32
"16693" 1990.91429794521 1.75
"16694" 1990.91460235921 1.64
"16695" 1990.91468607306 1.33
"16696" 1990.91512557078 1.25
"16697" 1990.91515601218 1.31
"16698" 1990.91552511416 1.39
"16699" 1990.91555175038 1.25
"16700" 1990.91558219178 1.38
"16701" 1990.91601407915 1.4
"16702" 1990.91605593607 1.63
"16703" 1990.91635273973 1.51
"16704" 1990.91649543379 1.2
"16705" 1990.91689497717 1.15
"16706" 1990.91698059361 1.51
"16707" 1990.91724885845 1.4
"16708" 1990.91735159817 1.13
"16709" 1990.91800799087 1.2
"16710" 1990.91803652968 1.28
"16711" 1990.91880707763 1.22
"16712" 1990.91885464231 1.47
"16713" 1990.91914954338 1.38
"16714" 1990.91926560122 1.05
"16715" 1990.92174657534 1.07
"16716" 1990.92180365297 1.26
"16717" 1990.92203196347 1.31
"16718" 1990.92214611872 0.944
"16719" 1990.92251712329 0.896
"16720" 1990.92260273973 1.17
"16721" 1990.92274353120 1.17
"16722" 1990.92288622527 0.896
"16723" 1990.92357115677 0.886
"16724" 1990.92431316591 1.07
"16725" 1990.92439878234 1.26
"16726" 1990.92457191781 1.19
"16727" 1990.92474124810 0.857
"16728" 1990.92525684932 0.809
"16729" 1990.92531392694 1.01
"16730" 1990.92548325723 0.964
"16731" 1990.92551369863 0.886
"16732" 1990.92602739726 0.809
"16733" 1990.92651065449 0.857
"16734" 1990.92654109589 0.731
"16735" 1990.92662671233 0.838
"16736" 1990.92702625571 0.838
"16737" 1990.92711187215 1.18
"16738" 1990.92725456621 1.24
"16739" 1990.92732305936 1.07
"16740" 1990.92748097412 0.747
"16741" 1990.92942351598 0.799
"16742" 1990.92945205479 0.64
"16743" 1990.92948059361 0.731
"16744" 1990.92976788432 0.78
"16745" 1990.92985159817 1.13
"16746" 1990.9298782344 1.13
"16747" 1990.92996575342 0.819
"16748" 1990.93067922374 0.722
"16749" 1990.9310216895 0.772
"16750" 1990.93105022831 0.722
"16751" 1990.93244292237 0.706
"16752" 1990.93244482496 0.935
"16753" 1990.93258751903 0.935
"16754" 1990.93278729072 1.03
"16755" 1990.93300608828 0.615
"16756" 1990.93301560122 0.6
"16757" 1990.93330859970 0.656
"16758" 1990.93356544901 0.656
"16759" 1990.93362062405 0.983
"16760" 1990.93367770167 0.925
"16761" 1990.93379375951 0.623
"16762" 1990.93424657534 0.579
"16763" 1990.93524543379 0.615
"16764" 1990.93535768645 1.06
"16765" 1990.93547374429 1.06
"16766" 1990.93571727549 0.615
"16767" 1990.93575722983 0.557
"16768" 1990.93801560122 0.615
"16769" 1990.93809741248 1.01
"16770" 1990.93824010655 1.01
"16771" 1990.93839802131 0.615
"16772" 1990.93843987823 0.528
"16773" 1990.94101027397 0.755
"16774" 1990.94115296804 1.08
"16775" 1990.94115487062 1.07
"16776" 1990.94132229833 0.615
"16777" 1990.94317732116 0.64
"16778" 1990.94323439878 0.501
"16779" 1990.94326484018 0.608
"16780" 1990.94358066971 0.689
"16781" 1990.94571917808 0.689
"16782" 1990.94574771689 0.535
"16783" 1990.94578196347 0.542
"16784" 1990.94589041096 0.656
"16785" 1990.94674657534 0.656
"16786" 1990.94680175038 0.896
"16787" 1990.94694444444 0.896
"16788" 1990.94700152207 1.07
"16789" 1990.94714421613 0.64
"16790" 1990.94746004566 0.557
"16791" 1990.94811643836 0.557
"16792" 1990.94814497717 0.64
"16793" 1990.94818493151 0.615
"16794" 1990.94820205479 0.586
"16795" 1990.94860159817 0.586
"16796" 1990.94865677321 0.432
"16797" 1990.94868721461 0.515
"16798" 1990.94880136986 0.586
"16799" 1990.94974124810 0.722
"16800" 1990.94980974125 1.07
"16801" 1990.94982876712 1.18
"16802" 1990.9499847793 1.07
"16803" 1990.95005707763 0.867
"16804" 1990.95022640791 0.809
"16805" 1990.95031392694 0.944
"16806" 1990.95116818874 0.867
"16807" 1990.95122716895 0.747
"16808" 1990.95177511416 0.78
"16809" 1990.95182648402 1.15
"16810" 1990.95188356164 1.15
"16811" 1990.95190829528 1.07
"16812" 1990.95202625571 0.739
"16813" 1990.95226788432 0.79
"16814" 1990.95370814307 0.935
"16815" 1990.95390791476 0.886
"16816" 1990.95393835616 0.755
"16817" 1990.95399353120 0.877
"16818" 1990.95453576865 0.935
"16819" 1990.95459284627 1.27
"16820" 1990.95476598174 1.16
"16821" 1990.95482115677 0.925
"16822" 1990.95519406393 0.79
"16823" 1990.95525114155 1.09
"16824" 1990.95530821918 1.15
"16825" 1990.95550608828 0.896
"16826" 1990.95574200913 0.78
"16827" 1990.95582191781 0.906
"16828" 1990.95584855403 0.857
"16829" 1990.95633371385 0.78
"16830" 1990.95636415525 0.906
"16831" 1990.95642123288 0.857
"16832" 1990.95799467275 0.78
"16833" 1990.95801750381 0.954
"16834" 1990.95807648402 0.954
"16835" 1990.95813356164 0.772
"16836" 1990.95867579909 0.731
"16837" 1990.95873287671 0.906
"16838" 1990.95953386606 0.78
"16839" 1990.96230022831 0.648
"16840" 1990.96232876712 0.528
"16841" 1990.96238584475 0.673
"16842" 1990.9625608828 0.78
"16843" 1990.96264269406 1.15
"16844" 1990.96275494673 1.15
"16845" 1990.96278729072 1.07
"16846" 1990.96295471842 0.731
"16847" 1990.96335616438 0.731
"16848" 1990.96363964992 0.689
"16849" 1990.96729261796 0.689
"16850" 1990.96732305936 0.747
"16851" 1990.96738013699 0.706
"16852" 1990.96769216134 0.665
"16853" 1990.96770547945 0.542
"16854" 1990.96772260274 0.405
"16855" 1990.96777968037 0.665
"16856" 1990.97006278539 0.656
"16857" 1990.97008942161 0.722
"16858" 1990.97011986301 0.681
"16859" 1990.97032343988 0.615
"16860" 1990.97034627093 0.501
"16861" 1990.97040525114 0.623
"16862" 1990.97111681887 0.673
"16863" 1990.97114726027 0.623
"16864" 1990.97280251142 0.623
"16865" 1990.97282914764 0.698
"16866" 1990.97285958904 0.698
"16867" 1990.97288622527 0.632
"16868" 1990.97308599696 0.586
"16869" 1990.97311643836 0.432
"16870" 1990.97314497717 0.593
"16871" 1990.9738565449 0.64
"16872" 1990.97394406393 1.09
"16873" 1990.97398782344 1.07
"16874" 1990.97408675799 0.954
"16875" 1990.97427701674 0.615
"16876" 1990.97428652968 0.6
"16877" 1990.97579908676 0.739
"16878" 1990.97596841705 0.838
"16879" 1990.97616818874 0.886
"16880" 1990.97625380518 1.29
"16881" 1990.9763413242 1.29
"16882" 1990.97642694064 1.07
"16883" 1990.97654109589 1.02
"16884" 1990.97688165906 1.07
"16885" 1990.97808219178 1.4
"16886" 1990.98054414003 1.77
"16887" 1990.98149733638 1.66
"16888" 1990.98151445967 1.48
"16889" 1990.98152587519 1.48
"16890" 1990.98155251142 1.65
"16891" 1990.98180936073 1.54
"16892" 1990.98238013699 1.59
"16893" 1990.98243721461 1.89
"16894" 1990.98259893455 1.82
"16895" 1990.98271499239 1.55
"16896" 1990.98279109589 1.49
"16897" 1990.98464611872 1.56
"16898" 1990.98468417047 1.78
"16899" 1990.98484589041 1.78
"16900" 1990.98493150685 1.5
"16901" 1990.98512557078 1.4
"16902" 1990.98565449011 1.51
"16903" 1990.98599124810 1.85
"16904" 1990.98630136986 3.21
"16905" 1990.98650114155 3.44
"16906" 1990.98728120244 3.52
"16907" 1990.98736872146 3.33
"16908" 1990.98766552511 3.06
"16909" 1990.98836948250 2.99
"16910" 1990.98904109589 3.46
"16911" 1990.98960996956 3.5
"16912" 1990.98978310502 3.77
"16913" 1990.98999048706 4.6
"16914" 1990.99014459665 4.55
"16915" 1990.99045662100 4.21
"16916" 1990.99167617960 3.85
"16917" 1990.99172184170 3.68
"16918" 1990.99201864536 3.82
"16919" 1990.99265410959 3.66
"16920" 1990.99268455099 3.85
"16921" 1990.99274162861 3.74
"16922" 1990.99393074581 3.21
"16923" 1990.99409246575 2.83
"16924" 1990.99464231355 2.99
"16925" 1990.99526255708 2.88
"16926" 1990.99591704718 2.94
"16927" 1990.99610920852 2.61
"16928" 1990.99735350076 2.5
"16929" 1990.99807838661 2.38
"16930" 1991.00231925419 2.49
"16931" 1991.00620243531 2.05
"16932" 1991.00724885845 2.24
"16933" 1991.00781773212 2.2
"16934" 1991.00874238965 2.01
"16935" 1991.01231925419 1.76
"16936" 1991.01917808219 1.66
"16937" 1991.0198630137 1.74
"16938" 1991.02008942161 1.92
"16939" 1991.02105022831 1.85
"16940" 1991.02109018265 1.99
"16941" 1991.02155441400 1.72
"16942" 1991.02163242009 1.54
"16943" 1991.02169710807 1.48
"16944" 1991.02203196347 1.68
"16945" 1991.02240106545 1.68
"16946" 1991.02241248097 1.57
"16947" 1991.02244101979 1.64
"16948" 1991.02288622527 1.74
"16949" 1991.02293569254 1.94
"16950" 1991.02341514460 1.59
"16951" 1991.02342465753 1.66
"16952" 1991.02450532724 1.4
"16953" 1991.02474505327 1.73
"16954" 1991.02498287671 1.68
"16955" 1991.0251826484 1.42
"16956" 1991.02525684932 1.49
"16957" 1991.02597983257 1.55
"16958" 1991.02831050228 1.39
"16959" 1991.02836948250 1.27
"16960" 1991.02868150685 1.21
"16961" 1991.02873097412 1.58
"16962" 1991.02885464231 1.64
"16963" 1991.02888127854 1.5
"16964" 1991.02978500761 1.32
"16965" 1991.02984208524 1.2
"16966" 1991.02992770167 1.2
"16967" 1991.03008181126 1.49
"16968" 1991.03022450533 1.17
"16969" 1991.03073630137 1.25
"16970" 1991.03110920852 1.4
"16971" 1991.03114726027 1.6
"16972" 1991.03258181126 1.08
"16973" 1991.03302130898 1.13
"16974" 1991.03307838661 1.28
"16975" 1991.03389459665 1.4
"16976" 1991.03394216134 1.67
"16977" 1991.03422945205 1.56
"16978" 1991.03433409437 1.33
"16979" 1991.03901255708 1.22
"16980" 1991.03904299848 1.01
"16981" 1991.03909817352 1.25
"16982" 1991.03929794521 1.18
"16983" 1991.04158295282 1.15
"16984" 1991.04160958904 0.954
"16985" 1991.04169520548 1.11
"16986" 1991.04369292237 1.03
"16987" 1991.04372146119 0.954
"16988" 1991.04403538813 0.896
"16989" 1991.04429223744 0.896
"16990" 1991.04432267884 0.964
"16991" 1991.04480783866 1.01
"16992" 1991.04486491629 1.38
"16993" 1991.04503424658 1.32
"16994" 1991.04515030441 0.915
"16995" 1991.04520738204 0.915
"16996" 1991.04526255708 1.33
"16997" 1991.04529299848 1.33
"16998" 1991.04540525114 0.925
"16999" 1991.04549277017 0.925
"17000" 1991.04560502283 1.3
"17001" 1991.04571917808 0.896
"17002" 1991.04583523592 0.896
"17003" 1991.04586187215 1.05
"17004" 1991.04589041096 1.05
"17005" 1991.04594748858 0.867
"17006" 1991.04654680365 0.819
"17007" 1991.04683219178 0.983
"17008" 1991.04706240487 0.983
"17009" 1991.04708904110 0.838
"17010" 1991.04711757991 0.925
"17011" 1991.04760273973 0.925
"17012" 1991.04765981735 1.33
"17013" 1991.04777397260 1.33
"17014" 1991.04785958904 0.886
"17015" 1991.04791666667 1.19
"17016" 1991.04797374429 1.19
"17017" 1991.04803272451 0.906
"17018" 1991.04808980213 0.906
"17019" 1991.04811643836 1.16
"17020" 1991.04814497717 1.16
"17021" 1991.04823249619 0.867
"17022" 1991.04834474886 0.819
"17023" 1991.04840182648 1.15
"17024" 1991.04843226788 1.15
"17025" 1991.04851598174 0.867
"17026" 1991.04871765601 0.809
"17027" 1991.04874429224 0.915
"17028" 1991.04882990868 0.915
"17029" 1991.04885844749 0.838
"17030" 1991.04948630137 0.78
"17031" 1991.0498021309 0.857
"17032" 1991.04982876712 0.632
"17033" 1991.04991438356 0.867
"17034" 1991.05028729072 0.867
"17035" 1991.05037100457 1.27
"17036" 1991.05045662100 1.27
"17037" 1991.05054223744 0.867
"17038" 1991.05059931507 0.819
"17039" 1991.05065639269 1.19
"17040" 1991.05070585997 1.07
"17041" 1991.05085616438 0.747
"17042" 1991.05205479452 0.867
"17043" 1991.05305365297 0.819
"17044" 1991.05313926941 1.21
"17045" 1991.05322678843 1.21
"17046" 1991.05331050228 0.79
"17047" 1991.05333904110 0.79
"17048" 1991.05336948250 1.04
"17049" 1991.05339611872 1.04
"17050" 1991.05351217656 0.722
"17051" 1991.05405441400 0.722
"17052" 1991.05425418569 0.819
"17053" 1991.0560216895 0.828
"17054" 1991.05607876712 1.15
"17055" 1991.05619482496 1.07
"17056" 1991.05625190259 0.809
"17057" 1991.05630517504 1.07
"17058" 1991.05633561644 1.07
"17059" 1991.0564783105 0.698
"17060" 1991.05724885845 0.656
"17061" 1991.05753424658 0.755
"17062" 1991.0585369102 0.78
"17063" 1991.05859018265 1.13
"17064" 1991.05867579909 1.13
"17065" 1991.05868721461 1.07
"17066" 1991.05876141553 0.755
"17067" 1991.05881849315 1.04
"17068" 1991.0589326484 0.681
"17069" 1991.06124619482 0.731
"17070" 1991.06128424658 1.04
"17071" 1991.0613413242 1.13
"17072" 1991.06142694064 1.13
"17073" 1991.06145738204 0.799
"17074" 1991.06156963470 0.698
"17075" 1991.06162671233 0.877
"17076" 1991.06171232877 0.877
"17077" 1991.06182648402 0.698
"17078" 1991.06225456621 0.656
"17079" 1991.06231164384 1.05
"17080" 1991.06234208524 1.05
"17081" 1991.06242579909 0.809
"17082" 1991.06256849315 0.755
"17083" 1991.06262557078 0.648
"17084" 1991.06335616438 0.615
"17085" 1991.0636434551 0.632
"17086" 1991.06367009132 0.508
"17087" 1991.06378614916 0.681
"17088" 1991.06398592085 0.681
"17089" 1991.06406963470 1.11
"17090" 1991.06415525114 1.06
"17091" 1991.06432838661 0.772
"17092" 1991.06489726027 0.593
"17093" 1991.06595319635 0.571
"17094" 1991.06603691020 0.615
"17095" 1991.06623668189 0.615
"17096" 1991.06626712329 0.419
"17097" 1991.06632420091 0.615
"17098" 1991.06675228311 0.656
"17099" 1991.06680936073 1.09
"17100" 1991.06689878234 1.07
"17101" 1991.06692161339 0.944
"17102" 1991.06706430746 0.944
"17103" 1991.06723744292 0.64
"17104" 1991.06771308980 0.615
"17105" 1991.06777968037 0.535
"17106" 1991.06869672755 0.542
"17107" 1991.06872146119 0.615
"17108" 1991.06877663623 0.571
"17109" 1991.06906392694 0.571
"17110" 1991.06909246575 0.419
"17111" 1991.06914954338 0.564
"17112" 1991.06949200913 0.648
"17113" 1991.06954908676 1.03
"17114" 1991.06963470320 1.03
"17115" 1991.06966133942 0.925
"17116" 1991.06974885845 0.925
"17117" 1991.0699391172 0.615
"17118" 1991.07000380518 0.528
"17119" 1991.0723173516 0.586
"17120" 1991.072347793 0.78
"17121" 1991.07237442922 0.993
"17122" 1991.07246004566 1.04
"17123" 1991.07251712329 0.896
"17124" 1991.07269025875 0.764
"17125" 1991.07277397260 0.535
"17126" 1991.07283105023 0.501
"17127" 1991.07377092846 0.467
"17128" 1991.07380136986 0.508
"17129" 1991.07511415525 0.564
"17130" 1991.07516552511 0.78
"17131" 1991.07519977169 0.954
"17132" 1991.07531392694 0.954
"17133" 1991.07543569254 0.615
"17134" 1991.07548325723 0.508
"17135" 1991.07619863014 0.474
"17136" 1991.07671232877 0.515
"17137" 1991.07739726027 0.515
"17138" 1991.07742579909 0.352
"17139" 1991.07748097412 0.501
"17140" 1991.0777130898 0.542
"17141" 1991.07778919330 0.78
"17142" 1991.07782343988 0.915
"17143" 1991.07793949772 0.964
"17144" 1991.07802321157 0.681
"17145" 1991.07819634703 0.681
"17146" 1991.07833713851 0.542
"17147" 1991.07842465753 0.467
"17148" 1991.07919330289 0.432
"17149" 1991.07965182648 0.494
"17150" 1991.07968036530 0.571
"17151" 1991.07970890411 0.571
"17152" 1991.07973554033 0.521
"17153" 1991.07993531202 0.521
"17154" 1991.07996575342 0.384
"17155" 1991.07999429224 0.384
"17156" 1991.08002283105 0.46
"17157" 1991.08045091324 0.494
"17158" 1991.08050799087 0.78
"17159" 1991.08053652968 0.954
"17160" 1991.08059360731 0.954
"17161" 1991.08062024353 0.838
"17162" 1991.08082382040 0.615
"17163" 1991.08092275495 0.542
"17164" 1991.08122146119 0.405
"17165" 1991.08239155251 0.528
"17166" 1991.08276255708 0.494
"17167" 1991.08281773212 0.352
"17168" 1991.08287671233 0.467
"17169" 1991.08319063927 0.467
"17170" 1991.08324961948 0.78
"17171" 1991.08327625571 0.964
"17172" 1991.08344748858 0.838
"17173" 1991.08351788432 0.615
"17174" 1991.08359018265 0.426
"17175" 1991.08510273973 0.432
"17176" 1991.08513127854 0.528
"17177" 1991.08518835616 0.487
"17178" 1991.08541476408 0.487
"17179" 1991.08544520548 0.368
"17180" 1991.08547374429 0.368
"17181" 1991.08555745814 0.467
"17182" 1991.08593036530 0.467
"17183" 1991.08595890411 0.689
"17184" 1991.08601598174 0.935
"17185" 1991.08604261796 0.935
"17186" 1991.08607305936 0.819
"17187" 1991.08617770167 0.78
"17188" 1991.08635844749 0.557
"17189" 1991.08675799087 0.439
"17190" 1991.08815449011 0.446
"17191" 1991.08817351598 0.405
"17192" 1991.08821347032 0.336
"17193" 1991.08827054795 0.426
"17194" 1991.08867009132 0.46
"17195" 1991.08871765601 0.78
"17196" 1991.08872716895 0.877
"17197" 1991.08875570776 0.877
"17198" 1991.08878234399 0.764
"17199" 1991.08889840183 0.764
"17200" 1991.08911719939 0.542
"17201" 1991.08926750381 0.412
"17202" 1991.09143835616 0.419
"17203" 1991.09151255708 0.78
"17204" 1991.09152207002 0.838
"17205" 1991.09172184170 0.731
"17206" 1991.09184550989 0.542
"17207" 1991.09195205479 0.4
"17208" 1991.09426179604 0.419
"17209" 1991.09431887367 0.714
"17210" 1991.09437785388 0.772
"17211" 1991.09443493151 0.772
"17212" 1991.09468226788 0.542
"17213" 1991.09483447489 0.419
"17214" 1991.09589041096 0.379
"17215" 1991.09654680365 0.405
"17216" 1991.09657534247 0.219
"17217" 1991.09658675799 0.246
"17218" 1991.09663242009 0.373
"17219" 1991.09691780822 0.405
"17220" 1991.09697488584 0.78
"17221" 1991.09711757991 0.78
"17222" 1991.09728691020 0.508
"17223" 1991.09748668189 0.474
"17224" 1991.09757420091 0.379
"17225" 1991.09882990868 0.368
"17226" 1991.0988565449 0.426
"17227" 1991.0988869863 0.426
"17228" 1991.09891362253 0.384
"17229" 1991.09911339422 0.384
"17230" 1991.09917237443 0.242
"17231" 1991.09917617960 0.246
"17232" 1991.09928652968 0.379
"17233" 1991.09965753425 0.379
"17234" 1991.09966133942 0.405
"17235" 1991.09971461187 0.747
"17236" 1991.09982876712 0.747
"17237" 1991.09997146119 0.515
"17238" 1991.10025684932 0.363
"17239" 1991.10156963470 0.357
"17240" 1991.10159627093 0.419
"17241" 1991.10163242009 0.405
"17242" 1991.10165334855 0.373
"17243" 1991.10193873668 0.32
"17244" 1991.10195966514 0.246
"17245" 1991.10198820396 0.169
"17246" 1991.10199581431 0.156
"17247" 1991.10201674277 0.169
"17248" 1991.10208904110 0.246
"17249" 1991.10213850837 0.32
"17250" 1991.10236872146 0.352
"17251" 1991.10238013699 0.405
"17252" 1991.1024238965 0.689
"17253" 1991.10253805175 0.867
"17254" 1991.10267503805 0.615
"17255" 1991.10279680365 0.432
"17256" 1991.10309550989 0.405
"17257" 1991.10467846271 0.331
"17258" 1991.10496385084 0.419
"17259" 1991.10652016743 0.373
"17260" 1991.10730593607 0.394
"17261" 1991.10739916286 0.352
"17262" 1991.10877473364 0.389
